Name,Artist,Album,Duration,Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Space Oddity - 1999 Remaster,David Bowie,Space Oddity (1999 Remaster),316333,False,0,0.0,1.0,4.0,0.0169,0.31,0.423,1.35e-05,0.365,-12.902,0.0324,0.457,136.205,Classics
Love Me Two Times,The Doors,Strange Days,195106,False,63,9.0,1.0,4.0,0.332,0.684,0.698,5.16e-06,0.122,-6.2189999999999985,0.041,0.8390000000000001,132.846,Classics
Somebody To Love - Remastered 2011,Queen,A Day At The Races (2011 Remaster),296480,False,0,8.0,1.0,3.0,0.16899999999999998,0.461,0.69,1.01e-06,0.113,-6.957999999999998,0.0611,0.353,110.915,Classics
Up to Me,Jethro Tull,Aqualung (Special Edition),194186,False,39,4.0,0.0,4.0,0.406,0.6459999999999999,0.489,1.15e-06,0.241,-10.046,0.0417,0.802,100.802,Classics
Locomotive Breath,Jethro Tull,Aqualung (Special Edition),266013,False,60,11.0,0.0,4.0,0.417,0.68,0.53,0.011,0.0559,-13.105,0.0889,0.35200000000000004,124.551,Classics
Lady Fantasy - Medley,Camel,Mirage,763746,False,45,9.0,0.0,4.0,0.00284,0.284,0.728,0.515,0.334,-10.868,0.0541,0.282,109.73,Classics
Slipstream,Jethro Tull,Aqualung (Special Edition),71106,False,36,10.0,1.0,5.0,0.85,0.371,0.195,5.78e-06,0.636,-17.042,0.04,0.6679999999999999,153.618,Classics
Minstrel in the Gallery - 2002 Remaster,Jethro Tull,Minstrel in the Gallery (2002 Remaster),491360,False,24,11.0,0.0,4.0,0.0418,0.38,0.455,1.66e-06,0.0682,-11.818,0.0771,0.6779999999999999,96.862,Classics
Home Again,Supertramp,Supertramp,70160,False,0,7.0,1.0,4.0,0.8,0.601,0.0838,0.0,0.132,-23.293000000000006,0.0291,0.632,111.734,Classics
Surely,Supertramp,Supertramp,188693,False,0,0.0,1.0,4.0,0.35700000000000004,0.249,0.482,0.0464,0.32299999999999995,-13.206,0.0408,0.33,139.743,Classics
These Eyes,The Guess Who,Wheatfield Soul,225920,False,57,7.0,1.0,4.0,0.491,0.561,0.382,1.08e-06,0.156,-11.276,0.0267,0.758,96.447,Classics
No Sugar Tonight / New Mother Nature,The Guess Who,American Woman,293800,False,55,1.0,0.0,4.0,0.557,0.512,0.833,2.98e-05,0.31,-8.697000000000001,0.0448,0.519,101.188,Classics
Shakin' All Over - Single Version,The Guess Who,The Essential The Guess Who,159706,False,22,9.0,1.0,4.0,0.0229,0.65,0.897,0.0124,0.396,-7.3679999999999986,0.0377,0.925,123.833,Classics
It's My Pride - Single Version,The Guess Who,The Essential The Guess Who,165047,False,7,2.0,0.0,4.0,0.0127,0.371,0.8220000000000001,1.21e-06,0.111,-8.076,0.0309,0.863,143.164,Classics
"These Eyes - ""Studio Chatter"" Intro",The Guess Who,The Essential The Guess Who,224351,False,18,7.0,1.0,4.0,0.303,0.561,0.419,7.400000000000001e-06,0.307,-9.778,0.0259,0.778,96.605,Classics
A Wednesday In Your Garden,The Guess Who,The Essential The Guess Who,201642,False,7,2.0,1.0,4.0,0.185,0.491,0.384,0.00101,0.127,-10.298,0.0303,0.258,77.809,Classics
Laughing,The Guess Who,The Essential The Guess Who,160635,False,48,2.0,1.0,4.0,0.4320000000000001,0.378,0.505,0.000226,0.27,-10.863,0.042,0.415,95.254,Classics
Legs - 2008 Remaster,ZZ Top,Eliminator,273906,False,61,4.0,1.0,4.0,0.00957,0.611,0.946,0.0708,0.36,-5.357,0.0378,0.763,125.398,Classics
Cheap Sunglasses,ZZ Top,Deguello,288400,False,48,5.0,0.0,4.0,0.14800000000000002,0.617,0.461,0.0151,0.12,-14.485,0.0434,0.828,93.853,Classics
Got Me Under Pressure - 2008 Remaster,ZZ Top,Eliminator,243066,False,53,2.0,1.0,4.0,0.0166,0.607,0.939,0.0081,0.0941,-4.95,0.0375,0.764,157.957,Classics
I Thank You,ZZ Top,Deguello,204133,False,40,7.0,1.0,4.0,0.395,0.799,0.524,1.42e-06,0.124,-12.439,0.0489,0.7909999999999999,110.441,Classics
"I'm Bad, I'm Nationwide",ZZ Top,Deguello,286573,False,37,7.0,0.0,4.0,0.373,0.6609999999999999,0.522,0.00058,0.0733,-13.05,0.0307,0.897,102.454,Classics
I Just Want To Make Love To You,The Rolling Stones,The Rolling Stones,137666,False,0,7.0,1.0,4.0,0.177,0.6579999999999999,0.825,0.8390000000000001,0.355,-8.735,0.127,0.61,126.713,Classics
It's All Over Now - Remastered 2002,The Rolling Stones,12 X 5 (Remastered),206440,False,0,0.0,1.0,4.0,0.0296,0.6,0.7020000000000001,5.27e-06,0.329,-10.56,0.0311,0.716,99.143,Classics
Empty Heart,The Rolling Stones,12 X 5 (Remastered),156946,False,0,2.0,1.0,4.0,0.0104,0.504,0.679,0.0,0.0717,-10.36,0.0399,0.96,140.624,Classics
Confessin' The Blues,The Rolling Stones,12 X 5 (Remastered),167226,False,0,0.0,1.0,3.0,0.17600000000000002,0.501,0.542,0.00043,0.3720000000000001,-10.616,0.0374,0.759,116.925,Classics
Everybody Needs Somebody To Love - Long Version,The Rolling Stones,The Rolling Stones No. 2,303186,False,0,2.0,1.0,4.0,0.273,0.531,0.7440000000000001,0.00318,0.128,-7.58,0.07,0.778,177.862,Classics
Mercy Mercy - Remastered 2002,The Rolling Stones,Out Of Our Heads (Remastered),164706,False,0,9.0,1.0,4.0,0.00687,0.611,0.754,0.029,0.075,-9.146,0.0444,0.7070000000000001,124.445,Classics
That's How Strong My Love Is - Remastered 2002,The Rolling Stones,Out Of Our Heads (Remastered),145226,False,0,10.0,1.0,3.0,0.0021,0.44,0.573,0.0219,0.0842,-9.022,0.0263,0.589,96.586,Classics
Under My Thumb,The Rolling Stones,Aftermath (Remastered),221533,False,0,6.0,0.0,4.0,0.298,0.738,0.491,0.218,0.119,-13.407,0.0487,0.809,126.96,Classics
Who's Been Sleeping Here?,The Rolling Stones,Between The Buttons (Remastered),235333,False,0,5.0,1.0,4.0,0.213,0.5479999999999999,0.597,4.59e-06,0.127,-7.869,0.0356,0.645,115.831,Classics
Miss Amanda Jones,The Rolling Stones,Between The Buttons (Remastered),166880,False,0,10.0,1.0,4.0,0.204,0.411,0.8220000000000001,0.0,0.16699999999999998,-10.698,0.059,0.8390000000000001,78.889,Classics
2000 Man - Remastered 2017 / Stereo,The Rolling Stones,Their Satanic Majesties Request (50th Anniversary Special Edition / Remastered),187626,False,0,9.0,1.0,4.0,0.00162,0.42,0.552,0.013,0.454,-5.495,0.042,0.317,122.392,Classics
No Expectations,The Rolling Stones,Beggars Banquet,235933,False,0,9.0,1.0,4.0,0.568,0.468,0.285,0.0146,0.138,-12.944,0.0267,0.301,92.415,Classics
Street Fighting Man,The Rolling Stones,Beggars Banquet,194733,False,0,0.0,1.0,4.0,0.0125,0.56,0.748,0.00884,0.168,-9.942,0.0313,0.736,128.037,Classics
Salt Of The Earth,The Rolling Stones,Beggars Banquet,287400,False,0,4.0,1.0,4.0,0.321,0.363,0.787,1.23e-06,0.28,-7.362999999999999,0.0454,0.378,94.011,Classics
Let It Bleed,The Rolling Stones,Let It Bleed,327880,False,0,0.0,1.0,4.0,0.451,0.564,0.674,0.00348,0.255,-8.177,0.0292,0.8170000000000001,116.266,Classics
You Can't Always Get What You Want,The Rolling Stones,Let It Bleed,448720,False,0,0.0,1.0,4.0,0.675,0.319,0.627,7.290000000000001e-05,0.289,-9.611,0.0687,0.4970000000000001,85.818,Classics
Dancing With Mr D,The Rolling Stones,Goats Head Soup,293093,False,0,2.0,1.0,4.0,0.338,0.581,0.809,0.7040000000000001,0.0561,-9.05,0.0321,0.932,105.625,Classics
100 Years Ago,The Rolling Stones,Goats Head Soup,239000,False,0,0.0,1.0,4.0,0.586,0.4,0.642,0.619,0.53,-9.39,0.0352,0.604,105.139,Classics
Coming Down Again,The Rolling Stones,Goats Head Soup,354066,False,0,6.0,1.0,4.0,0.83,0.464,0.302,0.779,0.103,-13.082,0.0267,0.374,73.047,Classics
It's a Long Way to the Top (If You Wanna Rock 'N' Roll),AC/DC,High Voltage,301226,False,71,3.0,1.0,4.0,0.133,0.456,0.863,0.0538,0.0553,-3.551,0.0894,0.532,135.96200000000002,Classics
Rock 'N' Roll Singer,AC/DC,High Voltage,303666,False,49,9.0,1.0,4.0,0.257,0.635,0.7090000000000001,0.00153,0.0836,-4.512,0.104,0.7140000000000001,133.591,Classics
She's Got Balls,AC/DC,High Voltage,291306,False,45,2.0,1.0,4.0,0.0798,0.691,0.415,0.0254,0.0401,-5.627000000000002,0.0347,0.493,116.328,Classics
High Voltage,AC/DC,High Voltage,254200,False,60,9.0,1.0,4.0,0.0282,0.561,0.785,0.451,0.0615,-4.973,0.0629,0.546,137.153,Classics
Ride On,AC/DC,Dirty Deeds Done Dirt Cheap,350266,False,56,0.0,1.0,3.0,0.514,0.73,0.388,0.007909999999999999,0.0735,-9.511,0.051,0.279,105.716,Classics
Let There Be Rock,AC/DC,Let There Be Rock,366346,False,63,11.0,0.0,4.0,0.000209,0.332,0.725,0.607,0.0767,-5.809,0.116,0.422,182.364,Classics
Girls Got Rhythm,AC/DC,Highway to Hell,203293,False,62,4.0,0.0,4.0,0.0513,0.512,0.979,0.00102,0.358,-4.267,0.156,0.535,137.79399999999998,Classics
Walk All Over You,AC/DC,Highway to Hell,310000,False,56,9.0,1.0,4.0,0.007909999999999999,0.233,0.87,0.0198,0.251,-4.6530000000000005,0.0643,0.409,162.003,Classics
Touch Too Much,AC/DC,Highway to Hell,266266,False,63,7.0,1.0,4.0,0.037000000000000005,0.524,0.906,3.64e-05,0.309,-4.301,0.0963,0.605,123.1,Classics
Beating Around the Bush,AC/DC,Highway to Hell,235706,False,50,1.0,0.0,4.0,0.00102,0.476,0.889,0.102,0.17,-5.733,0.1,0.493,115.754,Classics
Shot Down in Flames,AC/DC,Highway to Hell,202866,False,55,7.0,1.0,4.0,0.00164,0.531,0.8640000000000001,0.132,0.884,-4.534,0.08,0.665,130.722,Classics
If You Want Blood (You've Got It),AC/DC,Highway to Hell,274226,False,61,2.0,1.0,4.0,0.0311,0.487,0.932,0.149,0.43,-4.001,0.117,0.54,141.243,Classics
Hells Bells,AC/DC,Back In Black,312293,False,74,4.0,0.0,4.0,0.00532,0.389,0.873,0.0055,0.273,-4.768,0.0475,0.303,106.767,Classics
Shoot to Thrill,AC/DC,Back In Black,317426,False,72,2.0,1.0,4.0,0.000239,0.457,0.904,0.0879,0.396,-5.303,0.0747,0.48,141.03799999999995,Classics
What Do You Do for Money Honey,AC/DC,Back In Black,215533,False,63,9.0,1.0,4.0,0.00533,0.532,0.858,2.13e-06,0.7509999999999999,-5.023,0.0599,0.495,125.698,Classics
Let Me Put My Love Into You,AC/DC,Back In Black,255266,False,57,9.0,1.0,4.0,0.115,0.4,0.902,0.000116,0.139,-4.385,0.0523,0.632,105.659,Classics
Have a Drink on Me,AC/DC,Back In Black,238466,False,59,2.0,1.0,4.0,0.0016699999999999998,0.421,0.889,0.00838,0.654,-5.166,0.0545,0.424,122.424,Classics
Rock and Roll Ain't Noise Pollution,AC/DC,Back In Black,266040,False,64,9.0,1.0,4.0,0.041,0.5760000000000001,0.659,0.0,0.0587,-5.617000000000001,0.0383,0.7170000000000001,94.853,Classics
Who Made Who,AC/DC,Who Made Who,207146,False,64,0.0,1.0,4.0,0.000286,0.514,0.825,0.293,0.607,-5.135,0.0487,0.655,125.274,Classics
Rock N Roll Train,AC/DC,Black Ice,261506,False,69,2.0,1.0,4.0,0.000998,0.547,0.931,0.0118,0.278,-2.356,0.0615,0.6970000000000001,118.4,Classics
Skies on Fire,AC/DC,Black Ice,214173,False,47,2.0,1.0,4.0,0.000411,0.5539999999999999,0.657,0.00757,0.182,-3.197,0.0283,0.583,93.899,Classics
Mil Tequilas,Chema Rivas,Mil Tequilas,255450,False,8,1.0,1.0,4.0,0.226,0.698,0.77,0.0,0.0957,-3.937,0.132,0.28800000000000003,100.102,EnElTrabajo
Cuando Éramos Dos,Sinsinati,Cuando Éramos Dos,205059,False,67,6.0,0.0,4.0,0.135,0.56,0.589,0.0,0.109,-5.612,0.0419,0.7120000000000001,100.04,EnElTrabajo
Quédate conmigo,Pole.,Quédate conmigo,216032,False,0,1.0,1.0,4.0,0.6759999999999999,0.58,0.715,0.0,0.244,-4.735,0.0394,0.464,145.917,EnElTrabajo
Bailemos,Dani Fernández,Incendios,210468,False,66,1.0,1.0,4.0,0.0616,0.649,0.555,3.45e-06,0.0874,-4.655,0.0292,0.607,128.009,EnElTrabajo
El Manual,Anuel AA,Emmanuel,210623,False,77,0.0,1.0,4.0,0.35,0.843,0.845,0.00168,0.0527,-2.344,0.0503,0.898,126.989,EnElTrabajo
Carita de Inocente (feat. Myke Towers) - Remix,Prince Royce,Carita de Inocente (feat. Myke Towers) [Remix],192698,False,78,10.0,0.0,4.0,0.364,0.565,0.7809999999999999,0.0,0.0984,-3.358,0.061,0.943,129.959,EnElTrabajo
Caramelo,Ozuna,Caramelo,217546,False,86,6.0,1.0,4.0,0.0531,0.728,0.8059999999999999,0.000301,0.153,-3.766,0.0623,0.698,168.084,EnElTrabajo
Aún me amas,Beret,Aún me amas,220000,False,67,5.0,1.0,4.0,0.272,0.478,0.591,0.0,0.107,-7.278,0.0377,0.466,78.12100000000002,EnElTrabajo
TBT,Sebastian Yatra,TBT,239133,False,76,2.0,1.0,4.0,0.0362,0.794,0.855,0.0,0.142,-1.959,0.0466,0.639,91.963,EnElTrabajo
Soldadito de Hierro,Nil Moliner,Soldadito de Hierro,142964,False,59,9.0,1.0,4.0,0.87,0.716,0.344,0.0,0.0945,-7.528,0.14,0.412,81.86,EnElTrabajo
Pa toda la vida (feat. Mozart La Para),Don Patricio,Pa toda la vida (feat. Mozart La Para),212330,False,68,2.0,1.0,4.0,0.218,0.6920000000000001,0.639,3.91e-05,0.147,-5.336,0.228,0.511,98.461,EnElTrabajo
Favorito,Camilo,Favorito,211613,False,80,9.0,1.0,4.0,0.229,0.611,0.851,0.0,0.232,-2.982,0.0598,0.823,178.032,EnElTrabajo
Djadja (feat. Maluma) - Remix,Aya Nakamura,Djadja (feat. Maluma) [Remix],166850,False,84,5.0,1.0,4.0,0.175,0.7909999999999999,0.682,0.0,0.0926,-7.3279999999999985,0.158,0.672,98.031,EnElTrabajo
Mi Pequeño Chernóbil,Leiva,Mi Pequeño Chernóbil,260030,False,56,7.0,1.0,4.0,0.005379999999999999,0.509,0.669,0.00494,0.107,-7.763,0.0423,0.305,131.846,EnElTrabajo
Un Planeta Llamado Nosotros,Maldita Nerea,Un Planeta Llamado Nosotros,225920,False,0,10.0,1.0,4.0,0.17600000000000002,0.659,0.544,0.0,0.0919,-7.053,0.0589,0.826,100.932,EnElTrabajo
Sueño (con Pablo Alborán),Beret,Prisma,185482,False,70,8.0,0.0,4.0,0.3720000000000001,0.667,0.613,0.0,0.174,-5.604,0.0412,0.54,105.064,EnElTrabajo
Quiéreme Mientras Se Pueda,Manuel Turizo,Quiéreme Mientras Se Pueda,191945,False,85,4.0,1.0,4.0,0.447,0.7929999999999999,0.782,0.0,0.124,-3.945,0.0582,0.81,143.86,EnElTrabajo
Mi Religión,Nil Moliner,Mi Religión,191379,False,63,5.0,1.0,4.0,0.267,0.851,0.7290000000000001,1.21e-06,0.197,-5.046,0.0275,0.973,106.011,EnElTrabajo
Indios y Vaqueros,Sinsinati,Indios y Vaqueros,184000,False,66,8.0,1.0,4.0,0.0607,0.606,0.797,0.0,0.366,-6.23,0.0702,0.851,100.015,EnElTrabajo
El Mismo Aire - con Pablo Alborán,Camilo,El Mismo Aire (con Pablo Alborán),188213,False,83,0.0,0.0,4.0,0.603,0.483,0.4920000000000001,0.0,0.32299999999999995,-6.591,0.295,0.66,144.511,EnElTrabajo
Relación,Sech,Relación,184254,False,47,7.0,0.0,4.0,0.125,0.805,0.562,4.96e-06,0.14800000000000002,-3.117,0.105,0.767,172.09400000000005,EnElTrabajo
Bajo La Mesa,Morat,Bajo La Mesa,157080,False,75,6.0,0.0,4.0,0.238,0.716,0.624,0.0,0.128,-5.398,0.0739,0.7829999999999999,90.983,EnElTrabajo
+,Aitana,+,219367,False,74,8.0,1.0,4.0,0.106,0.561,0.6659999999999999,0.0,0.123,-4.243,0.0322,0.675,160.019,EnElTrabajo
Si por mi fuera,Beret,Prisma,208824,False,63,2.0,1.0,4.0,0.0271,0.701,0.75,0.0,0.102,-5.7170000000000005,0.0316,0.8759999999999999,150.078,EnElTrabajo
"Quiero, Quiero y Quiero",Arnau Griso,"Quiero, Quiero y Quiero",205933,False,58,6.0,1.0,4.0,0.0993,0.7709999999999999,0.748,0.0,0.105,-5.18,0.033,0.774,107.954,EnElTrabajo
Bailando,Nil Moliner,Bailando,213666,False,58,0.0,1.0,4.0,0.132,0.718,0.742,0.0,0.298,-5.761,0.0467,0.944,140.055,EnElTrabajo
Gentleman,Cepeda,Gentleman,221397,False,57,7.0,0.0,4.0,0.004370000000000001,0.606,0.921,0.0,0.111,-3.722,0.0327,0.77,108.011,EnElTrabajo
Hasta Que Dios Diga,Anuel AA,Emmanuel,246000,True,85,8.0,1.0,4.0,0.464,0.691,0.765,3.29e-06,0.203,-4.727,0.111,0.855,174.021,EnElTrabajo
Me Vale,Miki Núñez,Me Vale,195538,False,63,9.0,1.0,4.0,0.00145,0.525,0.782,0.0,0.0778,-4.158,0.0619,0.738,159.92600000000004,EnElTrabajo
Flamenkito,Lérica,Flamenkito,202153,False,70,0.0,1.0,4.0,0.0877,0.73,0.7140000000000001,0.0,0.117,-2.979,0.107,0.924,94.896,EnElTrabajo
Locura,Cali Y El Dandee,Colegio,209026,False,77,8.0,1.0,4.0,0.0858,0.643,0.769,0.0,0.205,-3.533,0.0877,0.532,185.669,EnElTrabajo
Nunca Te Olvidé,Morat,Nunca Te Olvidé,211970,False,68,6.0,1.0,4.0,0.0521,0.564,0.83,0.0,0.069,-4.46,0.0477,0.8320000000000001,93.787,EnElTrabajo
Si Me Dices Que Sí,Reik,Si Me Dices Que Sí,211651,False,82,8.0,0.0,4.0,0.00473,0.578,0.634,0.0,0.132,-5.979,0.333,0.21600000000000005,183.89,EnElTrabajo
Besos,El Canto Del Loco,Zapatillas,145826,False,61,10.0,1.0,4.0,0.006790000000000001,0.5760000000000001,0.909,4.42e-06,0.134,-3.306,0.0523,0.544,104.971,EnElTrabajo
Si Tú La Quieres,David Bisbal,Si Tú La Quieres,224761,False,75,0.0,0.0,4.0,0.147,0.748,0.778,1.57e-06,0.093,-4.582,0.0685,0.607,100.053,EnElTrabajo
La Jeepeta - Remix,Nio Garcia,La Jeepeta (Remix),345240,True,86,4.0,0.0,4.0,0.3,0.815,0.715,4.83e-06,0.091,-4.65,0.207,0.7859999999999999,176.007,EnElTrabajo
Se iluminaba,Fred De Palma,Se iluminaba,174291,False,0,0.0,0.0,4.0,0.0811,0.7909999999999999,0.693,0.0,0.0708,-4.98,0.0639,0.624,123.923,EnElTrabajo
De Tranquilote,Danny Romero,De Tranquilote,177208,False,64,2.0,1.0,4.0,0.105,0.682,0.669,0.0,0.071,-7.15,0.0951,0.889,79.929,EnElTrabajo
Física o química,Despistaos,Lo que hemos vivido,191853,False,59,7.0,1.0,4.0,0.0559,0.624,0.897,0.0,0.377,-3.824,0.0508,0.963,100.007,EnElTrabajo
A Dónde Vamos,Morat,A Dónde Vamos,203102,False,69,0.0,1.0,4.0,0.00677,0.627,0.608,0.0,0.233,-12.914,0.0364,0.955,149.029,EnElTrabajo
Cosas de la Edad,Modestia Aparte,Cosas de la Edad,173081,False,47,4.0,0.0,4.0,0.0364,0.5579999999999999,0.908,1.56e-06,0.0618,-11.133,0.0502,0.6940000000000001,102.685,EnElTrabajo
Borracho De Amor,Cali Y El Dandee,Borracho De Amor,175706,False,64,9.0,1.0,4.0,0.0511,0.527,0.7709999999999999,0.0,0.0948,-2.178,0.0634,0.857,92.746,EnElTrabajo
Fuego,Estopa,Fuego,193260,False,59,9.0,0.0,4.0,0.049,0.669,0.85,0.0,0.369,-4.895,0.0763,0.845,100.103,EnElTrabajo
PAM,Justin Quiles,PAM,201000,True,80,11.0,1.0,4.0,0.289,0.889,0.863,0.000603,0.0798,-3.011,0.0757,0.7759999999999999,112.953,EnElTrabajo
Me llama,Beret,Me llama,211180,False,56,1.0,1.0,4.0,0.175,0.682,0.55,0.0,0.116,-5.91,0.105,0.271,90.727,EnElTrabajo
Antes Que Ver El Sol - Con Dani (El Canto Del Loco),Coti,Coti,221626,False,58,9.0,1.0,4.0,0.0832,0.6779999999999999,0.69,0.0,0.16699999999999998,-7.496,0.0312,0.887,134.04,EnElTrabajo
Tutu,Camilo,Tutu,178613,False,77,9.0,1.0,4.0,0.273,0.731,0.8320000000000001,0.0,0.0665,-2.592,0.0503,0.94,146.013,EnElTrabajo
Caminando por la vida,Melendi,Que El Cielo Espere Sentao..,211680,False,63,5.0,1.0,4.0,0.0148,0.695,0.958,7.16e-06,0.154,-3.778,0.0827,0.711,108.054,EnElTrabajo
Disparos,Dani Fernández,Disparos - EP,230723,False,48,9.0,1.0,4.0,0.0622,0.5870000000000001,0.847,1.25e-05,0.111,-5.51,0.0389,0.754,152.10299999999995,EnElTrabajo
La Bella y la Bestia,Reik,La Bella y la Bestia,186359,False,76,8.0,1.0,4.0,0.0254,0.625,0.759,0.0,0.114,-4.8610000000000015,0.0592,0.5660000000000001,89.95100000000002,EnElTrabajo
Princesas,Pereza,Animales,217000,False,64,7.0,1.0,4.0,0.0634,0.6829999999999999,0.846,0.0,0.34600000000000003,-3.551,0.0422,0.706,131.884,EnElTrabajo
China,Anuel AA,China,301714,False,80,7.0,1.0,4.0,0.0846,0.7859999999999999,0.8079999999999999,0.00028900000000000003,0.0822,-3.702,0.0882,0.609,105.027,EnElTrabajo
Qué Bonito Es Querer,Manuel Carrasco,La Cruz Del Mapa,270187,False,67,11.0,1.0,4.0,0.6,0.609,0.718,0.0,0.08199999999999999,-7.1770000000000005,0.045,0.426,93.94,EnElTrabajo
Con La Miel En Los Labios,Aitana,Con La Miel En Los Labios,202446,False,56,6.0,1.0,3.0,0.8690000000000001,0.662,0.331,0.0,0.114,-8.35,0.0407,0.4320000000000001,113.779,EnElTrabajo
Cuando estés aquí,Pablo Alborán,Cuando estés aquí,190219,False,61,11.0,0.0,3.0,0.84,0.46,0.488,0.0,0.197,-6.391,0.0491,0.249,89.1,EnElTrabajo
"Marta, Sebas, Guille y los demás",Amaral,Pájaros En La Cabeza,223186,False,61,2.0,1.0,4.0,0.269,0.598,0.853,0.0,0.112,-4.559,0.0506,0.66,102.473,EnElTrabajo
La Mentira (feat. Joaquín Sabina),Dani Martín,La Mentira (feat. Joaquín Sabina),177240,False,58,6.0,0.0,4.0,0.0136,0.627,0.8029999999999999,0.0,0.0734,-2.957,0.13699999999999998,0.901,169.959,EnElTrabajo
Nada Fue Un Error,Coti,Coti,208200,False,66,9.0,1.0,4.0,0.0831,0.622,0.818,0.0,0.31,-6.784,0.0327,0.8490000000000001,138.495,EnElTrabajo
Insoportable,El Canto Del Loco,Estados de Animo,248720,False,58,9.0,1.0,4.0,0.0119,0.615,0.763,0.0,0.0648,-4.142,0.0294,0.426,131.02200000000002,EnElTrabajo
"Yo x Ti, Tu x Mi",ROSALÍA,"Yo x Ti, Tu x Mi",201040,False,77,1.0,1.0,4.0,0.462,0.78,0.759,0.000868,0.14300000000000002,-3.292,0.225,0.579,91.952,EnElTrabajo
Celébrate,Miki Núñez,Celébrate,219997,False,46,7.0,1.0,4.0,0.125,0.633,0.745,0.0,0.08,-4.091,0.0595,0.792,172.115,EnElTrabajo
Enemigos,Aitana,Enemigos,197393,False,68,1.0,0.0,4.0,0.0502,0.713,0.79,0.0,0.172,-3.609,0.146,0.7020000000000001,89.99700000000001,EnElTrabajo
Tabú,Pablo Alborán,Tabú,179774,False,68,9.0,0.0,4.0,0.0366,0.748,0.8079999999999999,3.66e-05,0.11,-5.943,0.0619,0.5529999999999999,99.997,EnElTrabajo
Fuera De Mi Mente,Lérica,Fuera De Mi Mente,181433,False,64,1.0,1.0,4.0,0.16899999999999998,0.741,0.94,0.0,0.0542,-2.068,0.101,0.7020000000000001,93.994,EnElTrabajo
Vuelve,Sebastian Yatra,FANTASÍA,225213,False,67,11.0,1.0,4.0,0.47,0.6920000000000001,0.49,0.0,0.109,-6.077000000000001,0.0464,0.255,155.834,EnElTrabajo
Sin Aire,Ana Mena,Sin Aire,173108,False,49,0.0,1.0,4.0,0.557,0.66,0.522,0.0,0.121,-6.8870000000000005,0.0875,0.445,86.961,EnElTrabajo
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),221714,True,81,10.0,0.0,4.0,0.0334,0.721,0.716,0.00084,0.237,-7.037000000000001,0.0657,0.667,104.994,EnElTrabajo
Deja A Ese Idiota,Antonio José,Antídoto,166630,False,46,9.0,1.0,4.0,0.165,0.67,0.547,0.0,0.0878,-5.5539999999999985,0.0436,0.873,94.012,EnElTrabajo
Soltera - Remix,Lunay,Soltera (Remix),266086,False,77,5.0,1.0,4.0,0.361,0.795,0.7829999999999999,0.0,0.4370000000000001,-4.271,0.0432,0.799,92.01,EnElTrabajo
Ahora Dime,Sofia Ellar,Ahora Dime,194031,False,47,0.0,1.0,4.0,0.507,0.654,0.716,7.88e-06,0.221,-6.551,0.0386,0.794,95.783,EnElTrabajo
11 PM,Maluma,11:11,175733,False,80,10.0,1.0,4.0,0.217,0.777,0.7120000000000001,0.0,0.091,-4.84,0.277,0.68,95.692,EnElTrabajo
Colgando en tus manos (con Marta Sánchez),Carlos Baute,De mi puño y letra - Edicion Coleccionista,230280,False,75,6.0,1.0,4.0,0.535,0.836,0.637,0.0,0.129,-4.803,0.0367,0.875,120.025,EnElTrabajo
Cristina,Sebastian Yatra,Cristina,202040,False,69,5.0,1.0,3.0,0.28600000000000003,0.649,0.502,0.0,0.166,-4.368,0.0437,0.695,87.0,EnElTrabajo
El Mundo Tras el Cristal,La Guardia,2 En 1 - Vamonos - Cuando Brille El Sol,205066,False,53,11.0,1.0,4.0,0.262,0.679,0.7090000000000001,0.0,0.132,-10.982,0.0398,0.818,106.731,EnElTrabajo
Prisión Esperanza,Manuel Carrasco,Prisión Esperanza,299002,False,49,11.0,0.0,4.0,0.7070000000000001,0.359,0.368,2.63e-05,0.0906,-9.731,0.0665,0.461,75.161,EnElTrabajo
Ya Nada Volvera a Ser Como Antes,El Canto Del Loco,Estados de Animo,175866,False,53,8.0,1.0,4.0,0.0819,0.644,0.784,0.0,0.0765,-4.577,0.0286,0.918,132.028,EnElTrabajo
Espaldas Mojadas,Tam Tam Go!,Volando Sobre un Tacón,247946,False,38,2.0,1.0,4.0,0.00255,0.728,0.74,6.48e-06,0.305,-6.863,0.0281,0.843,119.103,EnElTrabajo
Lo siento,Beret,Prisma,230646,False,66,2.0,1.0,4.0,0.655,0.362,0.42,0.0,0.133,-7.951,0.0582,0.284,77.077,EnElTrabajo
El Secreto de las Tortugas - Version 2010,Maldita Nerea,El Secreto de las Tortugas (Version 2010),238440,False,61,1.0,1.0,4.0,0.106,0.547,0.884,9.56e-06,0.0715,-5.483,0.0457,0.8859999999999999,169.954,EnElTrabajo
